####################################################################
# This file contains stable mappings from MIME types to protobuf   #
# tag numbers and should be edited carefully to maintain backward  #
# compatibility.                                                   #
####################################################################
#
# Categories and wildcards are encoded as their own values.
#
application/vnd.microsoft.portable-executable,976
application/vnd.microsoft.windows.thumbnail-cache,977
application/vnd.miele+json,978
application/vnd.mif,979
application/vnd.minisoft-hp3000-save,980
application/vnd.mitsubishi.misty-guard.trustweb,981
application/vnd.Mobius.DAF,982
application/vnd.Mobius.DIS,983
application/vnd.Mobius.MBK,984
application/vnd.Mobius.MQY,985
application/vnd.Mobius.MSL,986
application/vnd.Mobius.PLC,987
application/vnd.Mobius.TXF,988
application/vnd.mophun.application,989
application/vnd.mophun.certificate,990
application/vnd.motorola.flexsuite,991
application/vnd.motorola.flexsuite.adsi,992
application/vnd.motorola.flexsuite.fis,993
application/vnd.motorola.flexsuite.gotap,994
application/vnd.motorola.flexsuite.kmr,995
application/vnd.motorola.flexsuite.ttc,996
application/vnd.motorola.flexsuite.wem,997
application/vnd.motorola.iprm,998
application/vnd.mozilla.xul+xml,999
application/vnd.ms-artgalry,1000
application/vnd.ms-asf,1001
application/vnd.ms-cab-compressed,1002
application/vnd.ms-3mfdocument,1003
application/vnd.ms-excel,1004
application/vnd.ms-excel.addin.macroEnabled.12,1005
application/vnd.ms-excel.sheet.binary.macroEnabled.12,1006
application/vnd.ms-excel.sheet.macroEnabled.12,1007
application/vnd.ms-excel.template.macroEnabled.12,1008
application/vnd.ms-fontobject,1009
application/vnd.ms-htmlhelp,1010
application/vnd.ms-ims,1011
application/vnd.ms-lrm,1012
application/vnd.ms-office.activeX+xml,1013
application/vnd.ms-officetheme,1014
application/vnd.ms-playready.initiator+xml,1015
application/vnd.ms-powerpoint,1016
application/vnd.ms-powerpoint.addin.macroEnabled.12,1017
application/vnd.ms-powerpoint.presentation.macroEnabled.12,1018
application/vnd.ms-powerpoint.slide.macroEnabled.12,1019
application/vnd.ms-powerpoint.slideshow.macroEnabled.12,1020
application/vnd.ms-powerpoint.template.macroEnabled.12,1021
application/vnd.ms-PrintDeviceCapabilities+xml,1022
application/vnd.ms-PrintSchemaTicket+xml,1023
application/vnd.ms-project,1024
application/vnd.ms-tnef,1025
application/vnd.ms-windows.devicepairing,1026
application/vnd.ms-windows.nwprinting.oob,1027
application/vnd.ms-windows.printerpairing,1028
application/vnd.ms-windows.wsd.oob,1029
application/vnd.ms-wmdrm.lic-chlg-req,1030
application/vnd.ms-wmdrm.lic-resp,1031
application/vnd.ms-wmdrm.meter-chlg-req,1032
application/vnd.ms-wmdrm.meter-resp,1033
application/vnd.ms-word.document.macroEnabled.12,1034
application/vnd.ms-word.template.macroEnabled.12,1035
application/vnd.ms-works,1036
application/vnd.ms-wpl,1037
application/vnd.ms-xpsdocument,1038
application/vnd.msa-disk-image,1039
application/vnd.mseq,1040
application/vnd.msign,1041
application/vnd.multiad.creator,1042
application/vnd.multiad.creator.cif,1043
application/vnd.musician,1044
application/vnd.music-niff,1045
application/vnd.muvee.style,1046
application/vnd.mynfc,1047
application/vnd.ncd.control,1048
application/vnd.ncd.reference,1049
application/vnd.nearst.inv+json,1050
application/vnd.nervana,1051
application/vnd.netfpx,1052
application/vnd.neurolanguage.nlu,1053
application/vnd.nimn,1054
application/vnd.nintendo.snes.rom,1055
application/vnd.nintendo.nitro.rom,1056
application/vnd.nitf,1057
application/vnd.noblenet-directory,1058
application/vnd.noblenet-sealer,1059
application/vnd.noblenet-web,1060
application/vnd.nokia.catalogs,1061
application/vnd.nokia.conml+wbxml,1062
application/vnd.nokia.conml+xml,1063
application/vnd.nokia.iptv.config+xml,1064
application/vnd.nokia.iSDS-radio-presets,1065
application/vnd.nokia.landmark+wbxml,1066
application/vnd.nokia.landmark+xml,1067
application/vnd.nokia.landmarkcollection+xml,1068
application/vnd.nokia.ncd,1069
application/vnd.nokia.n-gage.ac+xml,1070
application/vnd.nokia.n-gage.data,1071
application/vnd.nokia.n-gage.symbian.install,1072
application/vnd.nokia.pcd+wbxml,1073
application/vnd.nokia.pcd+xml,1074
application/vnd.nokia.radio-preset,1075
application/vnd.nokia.radio-presets,1076
application/vnd.novadigm.EDM,1077
application/vnd.novadigm.EDX,1078
application/vnd.novadigm.EXT,1079
application/vnd.ntt-local.content-share,1080
application/vnd.ntt-local.file-transfer,1081
application/vnd.ntt-local.ogw_remote-access,1082
application/vnd.ntt-local.sip-ta_remote,1083
application/vnd.ntt-local.sip-ta_tcp_stream,1084
application/vnd.oasis.opendocument.chart,1085
application/vnd.oasis.opendocument.chart-template,1086
application/vnd.oasis.opendocument.database,1087
application/vnd.oasis.opendocument.formula,1088
application/vnd.oasis.opendocument.formula-template,1089
application/vnd.oasis.opendocument.graphics,1090
application/vnd.oasis.opendocument.graphics-template,1091
application/vnd.oasis.opendocument.image,1092
application/vnd.oasis.opendocument.image-template,1093
application/vnd.oasis.opendocument.presentation,1094
application/vnd.oasis.opendocument.presentation-template,1095
application/vnd.oasis.opendocument.spreadsheet,1096
application/vnd.oasis.opendocument.spreadsheet-template,1097
application/vnd.oasis.opendocument.text,1098
application/vnd.oasis.opendocument.text-master,1099
application/vnd.oasis.opendocument.text-template,1100
application/vnd.oasis.opendocument.text-web,1101
application/vnd.obn,1102
application/vnd.ocf+cbor,1103
application/vnd.oftn.l10n+json,1104
application/vnd.oipf.contentaccessdownload+xml,1105
application/vnd.oipf.contentaccessstreaming+xml,1106
application/vnd.oipf.cspg-hexbinary,1107
application/vnd.oipf.dae.svg+xml,1108
application/vnd.oipf.dae.xhtml+xml,1109
application/vnd.oipf.mippvcontrolmessage+xml,1110
application/vnd.oipf.pae.gem,1111
application/vnd.oipf.spdiscovery+xml,1112
application/vnd.oipf.spdlist+xml,1113
application/vnd.oipf.ueprofile+xml,1114
application/vnd.oipf.userprofile+xml,1115
application/vnd.olpc-sugar,1116
application/vnd.oma.bcast.associated-procedure-parameter+xml,1117
application/vnd.oma.bcast.drm-trigger+xml,1118
application/vnd.oma.bcast.imd+xml,1119
application/vnd.oma.bcast.ltkm,1120
application/vnd.oma.bcast.notification+xml,1121
application/vnd.oma.bcast.provisioningtrigger,1122
application/vnd.oma.bcast.sgboot,1123
application/vnd.oma.bcast.sgdd+xml,1124
application/vnd.oma.bcast.sgdu,1125
application/vnd.oma.bcast.simple-symbol-container,1126
application/vnd.oma.bcast.smartcard-trigger+xml,1127
application/vnd.oma.bcast.sprov+xml,1128
application/vnd.oma.bcast.stkm,1129
application/vnd.oma.cab-address-book+xml,1130
application/vnd.oma.cab-feature-handler+xml,1131
application/vnd.oma.cab-pcc+xml,1132
application/vnd.oma.cab-subs-invite+xml,1133
application/vnd.oma.cab-user-prefs+xml,1134
application/vnd.oma.dcd,1135
application/vnd.oma.dcdc,1136
application/vnd.oma.dd2+xml,1137
application/vnd.oma.drm.risd+xml,1138
application/vnd.oma.group-usage-list+xml,1139
application/vnd.oma.lwm2m+json,1140
application/vnd.oma.lwm2m+tlv,1141
application/vnd.oma.pal+xml,1142
application/vnd.oma.poc.detailed-progress-report+xml,1143
application/vnd.oma.poc.final-report+xml,1144
application/vnd.oma.poc.groups+xml,1145
application/vnd.oma.poc.invocation-descriptor+xml,1146
application/vnd.oma.poc.optimized-progress-report+xml,1147
application/vnd.oma.push,1148
application/vnd.oma.scidm.messages+xml,1149
application/vnd.oma.xcap-directory+xml,1150
application/vnd.omads-email+xml,1151
application/vnd.omads-file+xml,1152
application/vnd.omads-folder+xml,1153
application/vnd.omaloc-supl-init,1154
application/vnd.oma-scws-config,1155
application/vnd.oma-scws-http-request,1156
application/vnd.oma-scws-http-response,1157
application/vnd.onepager,1158
application/vnd.onepagertamp,1159
application/vnd.onepagertamx,1160
application/vnd.onepagertat,1161
application/vnd.onepagertatp,1162
application/vnd.onepagertatx,1163
application/vnd.openblox.game-binary,1164
application/vnd.openblox.game+xml,1165
application/vnd.openeye.oeb,1166
application/vnd.openstreetmap.data+xml,1167
application/vnd.openxmlformats-officedocument.custom-properties+xml,1168
application/vnd.openxmlformats-officedocument.customXmlProperties+xml,1169
application/vnd.openxmlformats-officedocument.drawing+xml,1170
application/vnd.openxmlformats-officedocument.drawingml.chart+xml,1171
application/vnd.openxmlformats-officedocument.drawingml.chartshapes+xml,1172
application/vnd.openxmlformats-officedocument.drawingml.diagramColors+xml,1173
application/vnd.openxmlformats-officedocument.drawingml.diagramData+xml,1174
application/vnd.openxmlformats-officedocument.drawingml.diagramLayout+xml,1175
application/vnd.openxmlformats-officedocument.drawingml.diagramStyle+xml,1176
application/vnd.openxmlformats-officedocument.extended-properties+xml,1177
application/vnd.openxmlformats-officedocument.presentationml.commentAuthors+xml,1178
application/vnd.openxmlformats-officedocument.presentationml.comments+xml,1179
application/vnd.openxmlformats-officedocument.presentationml.handoutMaster+xml,1180
application/vnd.openxmlformats-officedocument.presentationml.notesMaster+xml,1181
application/vnd.openxmlformats-officedocument.presentationml.notesSlide+xml,1182
application/vnd.openxmlformats-officedocument.presentationml.presentation,1183
application/vnd.openxmlformats-officedocument.presentationml.presentation.main+xml,1184
application/vnd.openxmlformats-officedocument.presentationml.presProps+xml,1185
application/vnd.openxmlformats-officedocument.presentationml.slide,1186
application/vnd.openxmlformats-officedocument.presentationml.slide+xml,1187
application/vnd.openxmlformats-officedocument.presentationml.slideLayout+xml,1188
application/vnd.openxmlformats-officedocument.presentationml.slideMaster+xml,1189
application/vnd.openxmlformats-officedocument.presentationml.slideshow,1190
application/vnd.openxmlformats-officedocument.presentationml.slideshow.main+xml,1191
application/vnd.openxmlformats-officedocument.presentationml.slideUpdateInfo+xml,1192
application/vnd.openxmlformats-officedocument.presentationml.tableStyles+xml,1193
application/vnd.openxmlformats-officedocument.presentationml.tags+xml,1194
application/vnd.openxmlformats-officedocument.presentationml.template,1195
application/vnd.openxmlformats-officedocument.presentationml.template.main+xml,1196
application/vnd.openxmlformats-officedocument.presentationml.viewProps+xml,1197
application/vnd.openxmlformats-officedocument.spreadsheetml.calcChain+xml,1198
application/vnd.openxmlformats-officedocument.spreadsheetml.chartsheet+xml,1199
application/vnd.openxmlformats-officedocument.spreadsheetml.comments+xml,1200
application/vnd.openxmlformats-officedocument.spreadsheetml.connections+xml,1201
application/vnd.openxmlformats-officedocument.spreadsheetml.dialogsheet+xml,1202
application/vnd.openxmlformats-officedocument.spreadsheetml.externalLink+xml,1203
application/vnd.openxmlformats-officedocument.spreadsheetml.pivotCacheDefinition+xml,1204
application/vnd.openxmlformats-officedocument.spreadsheetml.pivotCacheRecords+xml,1205
application/vnd.openxmlformats-officedocument.spreadsheetml.pivotTable+xml,1206
application/vnd.openxmlformats-officedocument.spreadsheetml.queryTable+xml,1207
application/vnd.openxmlformats-officedocument.spreadsheetml.revisionHeaders+xml,1208
application/vnd.openxmlformats-officedocument.spreadsheetml.revisionLog+xml,1209
application/vnd.openxmlformats-officedocument.spreadsheetml.sharedStrings+xml,1210
application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,1211
application/vnd.openxmlformats-officedocument.spreadsheetml.sheet.main+xml,1212
application/vnd.openxmlformats-officedocument.spreadsheetml.sheetMetadata+xml,1213
application/vnd.openxmlformats-officedocument.spreadsheetml.styles+xml,1214
application/vnd.openxmlformats-officedocument.spreadsheetml.table+xml,1215
application/vnd.openxmlformats-officedocument.spreadsheetml.tableSingleCells+xml,1216
application/vnd.openxmlformats-officedocument.spreadsheetml.template,1217
application/vnd.openxmlformats-officedocument.spreadsheetml.template.main+xml,1218
application/vnd.openxmlformats-officedocument.spreadsheetml.userNames+xml,1219
application/vnd.openxmlformats-officedocument.spreadsheetml.volatileDependencies+xml,1220
application/vnd.openxmlformats-officedocument.spreadsheetml.worksheet+xml,1221
application/vnd.openxmlformats-officedocument.theme+xml,1222
application/vnd.openxmlformats-officedocument.themeOverride+xml,1223
application/vnd.openxmlformats-officedocument.vmlDrawing,1224
application/vnd.openxmlformats-officedocument.wordprocessingml.comments+xml,1225
application/vnd.openxmlformats-officedocument.wordprocessingml.document,1226
application/vnd.openxmlformats-officedocument.wordprocessingml.document.glossary+xml,1227
application/vnd.openxmlformats-officedocument.wordprocessingml.document.main+xml,1228
application/vnd.openxmlformats-officedocument.wordprocessingml.endnotes+xml,1229
application/vnd.openxmlformats-officedocument.wordprocessingml.fontTable+xml,1230
application/vnd.openxmlformats-officedocument.wordprocessingml.footer+xml,1231
application/vnd.openxmlformats-officedocument.wordprocessingml.footnotes+xml,1232
application/vnd.openxmlformats-officedocument.wordprocessingml.numbering+xml,1233
application/vnd.openxmlformats-officedocument.wordprocessingml.settings+xml,1234
application/vnd.openxmlformats-officedocument.wordprocessingml.styles+xml,1235
application/vnd.openxmlformats-officedocument.wordprocessingml.template,1236
application/vnd.openxmlformats-officedocument.wordprocessingml.template.main+xml,1237
application/vnd.openxmlformats-officedocument.wordprocessingml.webSettings+xml,1238
application/vnd.openxmlformats-package.core-properties+xml,1239
application/vnd.openxmlformats-package.digital-signature-xmlsignature+xml,1240
application/vnd.openxmlformats-package.relationships+xml,1241
application/vnd.oracle.resource+json,1242
application/vnd.orange.indata,1243
application/vnd.osa.netdeploy,1244
application/vnd.osgeo.mapguide.package,1245
application/vnd.osgi.bundle,1246
application/vnd.osgi.dp,1247
application/vnd.osgi.subsystem,1248
application/vnd.otps.ct-kip+xml,1249
application/vnd.oxli.countgraph,1250
application/vnd.pagerduty+json,1251
application/vnd.palm,1252
application/vnd.panoply,1253
application/vnd.paos.xml,1254
application/vnd.patentdive,1255
application/vnd.patientecommsdoc,1256
application/vnd.pawaafile,1257
application/vnd.pcos,1258
application/vnd.pg.format,1259
application/vnd.pg.osasli,1260
application/vnd.piaccess.application-licence,1261
application/vnd.picsel,1262
application/vnd.pmi.widget,1263
application/vnd.poc.group-advertisement+xml,1264
application/vnd.pocketlearn,1265
application/vnd.powerbuilder6,1266
application/vnd.powerbuilder6-s,1267
application/vnd.powerbuilder7,1268
application/vnd.powerbuilder75,1269
application/vnd.powerbuilder75-s,1270
application/vnd.powerbuilder7-s,1271
application/vnd.preminet,1272
application/vnd.previewsystems.box,1273
application/vnd.proteus.magazine,1274
application/vnd.psfs,1275
application/vnd.publishare-delta-tree,1276
application/vnd.pvi.ptid1,1277
application/vnd.pwg-multiplexed,1278
application/vnd.pwg-xhtml-print+xml,1279
application/vnd.qualcomm.brew-app-res,1280
application/vnd.quarantainenet,1281
application/vnd.Quark.QuarkXPress,1282
application/vnd.quobject-quoxdocument,1283
application/vnd.radisys.moml+xml,1284
application/vnd.radisys.msml-audit-conf+xml,1285
application/vnd.radisys.msml-audit-conn+xml,1286
application/vnd.radisys.msml-audit-dialog+xml,1287
application/vnd.radisys.msml-audit-stream+xml,1288
application/vnd.radisys.msml-audit+xml,1289
application/vnd.radisys.msml-conf+xml,1290
application/vnd.radisys.msml-dialog-base+xml,1291
application/vnd.radisys.msml-dialog-fax-detect+xml,1292
application/vnd.radisys.msml-dialog-fax-sendrecv+xml,1293
application/vnd.radisys.msml-dialog-group+xml,1294
application/vnd.radisys.msml-dialog-speech+xml,1295
application/vnd.radisys.msml-dialog-transform+xml,1296
application/vnd.radisys.msml-dialog+xml,1297
application/vnd.radisys.msml+xml,1298
application/vnd.rainstor.data,1299
application/vnd.rapid,1300
application/vnd.rar,1301
application/vnd.realvnc.bed,1302
application/vnd.recordare.musicxml,1303
application/vnd.recordare.musicxml+xml,1304
application/vnd.RenLearn.rlprint,1305
application/vnd.restful+json,1306
application/vnd.rig.cryptonote,1307
application/vnd.route66.link66+xml,1308
application/vnd.rs-274x,1309
application/vnd.ruckus.download,1310
application/vnd.s3sms,1311
application/vnd.sailingtracker.track,1312
application/vnd.sbm.cid,1313
application/vnd.sbm.mid2,1314
application/vnd.scribus,1315
application/vnd.sealed.3df,1316
application/vnd.sealed.csf,1317
application/vnd.sealed.doc,1318
application/vnd.sealed.eml,1319
application/vnd.sealed.mht,1320
application/vnd.sealed.net,1321
application/vnd.sealed.ppt,1322
application/vnd.sealed.tiff,1323
application/vnd.sealed.xls,1324
application/vnd.sealedmedia.softseal.html,1325
application/vnd.sealedmedia.softseal.pdf,1326
application/vnd.seemail,1327
application/vnd.sema,1328
application/vnd.semd,1329
application/vnd.semf,1330
application/vnd.shade-save-file,1331
application/vnd.shana.informed.formdata,1332
application/vnd.shana.informed.formtemplate,1333
application/vnd.shana.informed.interchange,1334
application/vnd.shana.informed.package,1335
application/vnd.shootproof+json,1336
application/vnd.shopkick+json,1337
application/vnd.sigrok.session,1338
application/vnd.SimTech-MindMapper,1339
application/vnd.siren+json,1340
application/vnd.smaf,1341
application/vnd.smart.notebook,1342
application/vnd.smart.teacher,1343
application/vnd.software602.filler.form+xml,1344
application/vnd.software602.filler.form-xml-zip,1345
application/vnd.solent.sdkm+xml,1346
application/vnd.spotfire.dxp,1347
application/vnd.spotfire.sfs,1348
application/vnd.sqlite3,1349
application/vnd.sss-cod,1350
application/vnd.sss-dtf,1351
application/vnd.sss-ntf,1352
application/vnd.stepmania.package,1353
application/vnd.stepmania.stepchart,1354
application/vnd.street-stream,1355
application/vnd.sun.wadl+xml,1356
application/vnd.sus-calendar,1357
application/vnd.svd,1358
application/vnd.swiftview-ics,1359
application/vnd.syncml.dm.notification,1360
application/vnd.syncml.dmddf+xml,1361
application/vnd.syncml.dmtnds+wbxml,1362
application/vnd.syncml.dmtnds+xml,1363
application/vnd.syncml.dmddf+wbxml,1364
application/vnd.syncml.dm+wbxml,1365
application/vnd.syncml.dm+xml,1366
application/vnd.syncml.ds.notification,1367
application/vnd.syncml+xml,1368
application/vnd.tableschema+json,1369
application/vnd.tao.intent-module-archive,1370
application/vnd.tcpdump.pcap,1371
application/vnd.think-cell.ppttc+json,1372
application/vnd.tml,1373
application/vnd.tmd.mediaflex.api+xml,1374
application/vnd.tmobile-livetv,1375
application/vnd.tri.onesource,1376
application/vnd.trid.tpt,1377
application/vnd.triscape.mxs,1378
application/vnd.trueapp,1379
application/vnd.truedoc,1380
application/vnd.ubisoft.webplayer,1381
application/vnd.ufdl,1382
application/vnd.uiq.theme,1383
application/vnd.umajin,1384
application/vnd.unity,1385
application/vnd.uoml+xml,1386
application/vnd.uplanet.alert,1387
application/vnd.uplanet.alert-wbxml,1388
application/vnd.uplanet.bearer-choice,1389
application/vnd.uplanet.bearer-choice-wbxml,1390
application/vnd.uplanet.cacheop,1391
application/vnd.uplanet.cacheop-wbxml,1392
application/vnd.uplanet.channel,1393
application/vnd.uplanet.channel-wbxml,1394
application/vnd.uplanet.list,1395
application/vnd.uplanet.listcmd,1396
application/vnd.uplanet.listcmd-wbxml,1397
application/vnd.uplanet.list-wbxml,1398
application/vnd.uri-map,1399
application/vnd.uplanet.signal,1400
application/vnd.valve.source.material,1401
application/vnd.vcx,1402
application/vnd.vd-study,1403
application/vnd.vectorworks,1404
application/vnd.vel+json,1405
application/vnd.verimatrix.vcas,1406
application/vnd.veryant.thin,1407
application/vnd.ves.encrypted,1408
application/vnd.vidsoft.vidconference,1409
application/vnd.visio,1410
application/vnd.visionary,1411
application/vnd.vividence.scriptfile,1412
application/vnd.vsf,1413
application/vnd.wap.sic,1414
application/vnd.wap.slc,1415
application/vnd.wap.wbxml,1416
application/vnd.wap.wmlc,1417
application/vnd.wap.wmlscriptc,1418
application/vnd.webturbo,1419
application/vnd.wfa.p2p,1420
application/vnd.wfa.wsc,1421
application/vnd.windows.devicepairing,1422
application/vnd.wmc,1423
application/vnd.wmf.bootstrap,1424
application/vnd.wolfram.mathematica,1425
application/vnd.wolfram.mathematica.package,1426
application/vnd.wolfram.player,1427
application/vnd.wordperfect,1428
application/vnd.wqd,1429
application/vnd.wrq-hp3000-labelled,1430
application/vnd.wt.stf,1431
application/vnd.wv.csp+xml,1432
application/vnd.wv.csp+wbxml,1433
application/vnd.wv.ssp+xml,1434
application/vnd.xacml+json,1435
application/vnd.xara,1436
application/vnd.xfdl,1437
application/vnd.xfdl.webform,1438
application/vnd.xmi+xml,1439
application/vnd.xmpie.cpkg,1440
application/vnd.xmpie.dpkg,1441
application/vnd.xmpie.plan,1442
application/vnd.xmpie.ppkg,1443
application/vnd.xmpie.xlim,1444
application/vnd.yamaha.hv-dic,1445
application/vnd.yamaha.hv-script,1446
application/vnd.yamaha.hv-voice,1447
application/vnd.yamaha.openscoreformat.osfpvg+xml,1448
application/vnd.yamaha.openscoreformat,1449
application/vnd.yamaha.remote-setup,1450
application/vnd.yamaha.smaf-audio,1451
application/vnd.yamaha.smaf-phrase,1452
application/vnd.yamaha.through-ngn,1453
application/vnd.yamaha.tunnel-udpencap,1454
application/vnd.yaoweme,1455
application/vnd.yellowriver-custom-menu,1456
application/vnd.youtube.yt,1457
application/vnd.zul,1458
application/vnd.zzazz.deck+xml,1459
application/voicexml+xml,1460
application/voucher-cms+json,1461
application/vq-rtcpxr,1462
application/watcherinfo+xml,1463
application/webpush-options+json,1464
application/whoispp-query,1465
application/whoispp-response,1466
application/widget,1467
application/wita,1468
application/wordperfect5.1,1469
application/wsdl+xml,1470
application/wspolicy+xml,1471
application/x-www-form-urlencoded,1472
application/x400-bp,1473
application/xacml+xml,1474
application/xcap-att+xml,1475
application/xcap-caps+xml,1476
application/xcap-diff+xml,1477
application/xcap-el+xml,1478
application/xcap-error+xml,1479
application/xcap-ns+xml,1480
application/xcon-conference-info-diff+xml,1481
application/xcon-conference-info+xml,1482
application/xenc+xml,1483
application/xhtml+xml,1955
application/xliff+xml,1484
application/xml,1953
application/xml-dtd,1485
application/xml-external-parsed-entity,1486
application/xml-patch+xml,1487
application/xmpp+xml,1488
application/xop+xml,1489
application/xslt+xml,1490
application/xv+xml,1491
application/yang,1492
application/yang-data+json,1493
application/yang-data+xml,1494
application/yang-patch+json,1495
application/yang-patch+xml,1496
application/yin+xml,1497
application/zip,1952
application/zlib,1498
application/zstd,1499
audio/1d-interleaved-parityfec,1500
audio/32kadpcm,1501
audio/3gpp,1502
audio/3gpp2,1503
audio/aac,1504
audio/ac3,1505
audio/AMR,1506
audio/AMR-WB,1507
audio/amr-wb+,1508
audio/aptx,1509
audio/asc,1510
audio/ATRAC-ADVANCED-LOSSLESS,1511
audio/ATRAC-X,1512
audio/ATRAC3,1513
audio/basic,1514
audio/BV16,1515
audio/BV32,1516
audio/clearmode,1517
audio/CN,1518
audio/DAT12,1519
audio/dls,1520
audio/dsr-es201108,1521
audio/dsr-es202050,1522
audio/dsr-es202211,1523
audio/dsr-es202212,1524
audio/DV,1525
audio/DVI4,1526
audio/eac3,1527
audio/encaprtp,1528
audio/EVRC,1529
audio/EVRC-QCP,1530
audio/EVRC0,1531
audio/EVRC1,1532
audio/EVRCB,1533
audio/EVRCB0,1534
audio/EVRCB1,1535
audio/EVRCNW,1536
audio/EVRCNW0,1537
audio/EVRCNW1,1538
audio/EVRCWB,1539
audio/EVRCWB0,1540
audio/EVRCWB1,1541
audio/EVS,1542
audio/example,1543
audio/flexfec,1544
audio/fwdred,1545
audio/G711-0,1546
audio/G719,1547
audio/G7221,1548
audio/G722,1549
audio/G723,1550
audio/G726-16,1551
audio/G726-24,1552
audio/G726-32,1553
audio/G726-40,1554
audio/G728,1555
audio/G729,1556
audio/G7291,1557
audio/G729D,1558
audio/G729E,1559
audio/GSM,1560
audio/GSM-EFR,1561
audio/GSM-HR-08,1562
audio/iLBC,1563
audio/ip-mr_v2.5,1564
audio/L8,1565
audio/L16,1566
audio/L20,1567
audio/L24,1568
audio/LPC,1569
audio/MELP,1570
audio/MELP600,1571
audio/MELP1200,1572
audio/MELP2400,1573
audio/mobile-xmf,1574
audio/MPA,1575
audio/mp4,1576
audio/MP4A-LATM,1577
audio/mpa-robust,1578
audio/mpeg,1579
audio/mpeg4-generic,1580
audio/ogg,1581
audio/opus,1582
audio/parityfec,1583
audio/PCMA,1584
audio/PCMA-WB,1585
audio/PCMU,1586
audio/PCMU-WB,1587
audio/prs.sid,1588
audio/QCELP,1589
audio/raptorfec,1590
audio/RED,1591
audio/rtp-enc-aescm128,1592
audio/rtploopback,1593
audio/rtp-midi,1594
audio/rtx,1595
audio/SMV,1596
audio/SMV0,1597
audio/SMV-QCP,1598
audio/sp-midi,1599
audio/speex,1600
audio/t140c,1601
audio/t38,1602
audio/telephone-event,1603
audio/TETRA_ACELP,1604
audio/tone,1605
audio/UEMCLIP,1606
audio/ulpfec,1607
audio/usac,1608
audio/VDVI,1609
audio/VMR-WB,1610
audio/vnd.3gpp.iufp,1611
audio/vnd.4SB,1612
audio/vnd.audiokoz,1613
audio/vnd.CELP,1614
audio/vnd.cisco.nse,1615
audio/vnd.cmles.radio-events,1616
audio/vnd.cns.anp1,1617
audio/vnd.cns.inf1,1618
audio/vnd.dece.audio,1619
audio/vnd.digital-winds,1620
audio/vnd.dlna.adts,1621
audio/vnd.dolby.heaac.1,1622
audio/vnd.dolby.heaac.2,1623
audio/vnd.dolby.mlp,1624
audio/vnd.dolby.mps,1625
audio/vnd.dolby.pl2,1626
audio/vnd.dolby.pl2x,1627
audio/vnd.dolby.pl2z,1628
audio/vnd.dolby.pulse.1,1629
audio/vnd.dra,1630
audio/vnd.dts,1631
audio/vnd.dts.hd,1632
audio/vnd.dts.uhd,1633
audio/vnd.dvb.file,1634
audio/vnd.everad.plj,1635
audio/vnd.hns.audio,1636
audio/vnd.lucent.voice,1637
audio/vnd.ms-playready.media.pya,1638
audio/vnd.nokia.mobile-xmf,1639
audio/vnd.nortel.vbk,1640
audio/vnd.nuera.ecelp4800,1641
audio/vnd.nuera.ecelp7470,1642
audio/vnd.nuera.ecelp9600,1643
audio/vnd.octel.sbc,1644
audio/vnd.presonus.multitrack,1645
audio/vnd.qcelp,1646
audio/vnd.rhetorex.32kadpcm,1647
audio/vnd.rip,1648
audio/vnd.sealedmedia.softseal.mpeg,1649
audio/vnd.vmx.cvsd,1650
audio/vorbis,1651
audio/vorbis-config,1652
font/collection,1653
font/otf,1654
font/sfnt,1655
image/aces,1659
image/avci,1660
image/avcs,1661
image/bmp,1956
image/cgm,1662
image/dicom-rle,1663
image/emf,1664
image/example,1665
image/fits,1666
image/g3fax,1667
image/heic,1668
image/heic-sequence,1669
image/heif,1670
image/heif-sequence,1671
image/hej2k,1672
image/hsj2,1673
image/ief,1674
image/jls,1675
image/jp2,1676
image/jph,1677
image/jphc,1678
image/jpm,1679
image/jpx,1680
image/jxr,1681
image/jxrA,1682
image/jxrS,1683
image/jxs,1684
image/jxsc,1685
image/jxsi,1686
image/jxss,1687
image/ktx,1688
image/naplps,1689
image/prs.btif,1691
image/prs.pti,1692
image/pwg-raster,1693
image/t38,1694
image/tiff,1954
image/tiff-fx,1695
image/vnd.adobe.photoshop,1696
image/vnd.airzip.accelerator.azv,1697
image/vnd.cns.inf2,1698
image/vnd.dece.graphic,1699
image/vnd.djvu,1700
image/vnd.dwg,1701
image/vnd.dxf,1702
image/vnd.dvb.subtitle,1703
image/vnd.fastbidsheet,1704
image/vnd.fpx,1705
image/vnd.fst,1706
image/vnd.fujixerox.edmics-mmr,1707
image/vnd.fujixerox.edmics-rlc,1708
image/vnd.globalgraphics.pgb,1709
image/vnd.mix,1711
image/vnd.ms-modi,1712
image/vnd.mozilla.apng,1713
image/vnd.net-fpx,1714
image/vnd.radiance,1715
image/vnd.sealed.png,1716
image/vnd.sealedmedia.softseal.gif,1717
image/vnd.sealedmedia.softseal.jpg,1718
image/vnd.svf,1719
image/vnd.tencent.tap,1720
image/vnd.valve.source.texture,1721
image/vnd.wap.wbmp,1722
image/vnd.xiff,1723
image/vnd.zbrush.pcx,1724
image/wmf,1725
image/x-emf,1726
image/x-wmf,1727
message/CPIM,1728
message/delivery-status,1729
message/disposition-notification,1730
message/example,1731
message/external-body,1732
message/feedback-report,1733
message/global,1734
message/global-delivery-status,1735
